2018-01-25T14:04:40.666351, user,113
2018-01-25T14:04:40.668975, user,120
2018-01-25T14:04:44.070772, user,123
2018-01-25T14:04:44.075774, user,126
2018-01-25T14:04:44.079784, user,129
2018-01-25T14:04:44.081703, user,132
2018-01-25T14:04:44.085735, user,135
2018-01-25T14:04:44.088697, user,138
2018-01-25T14:04:44.091692, user,141
2018-01-25T14:04:44.094720, user,144
2018-01-25T14:04:44.097742, user,147
2018-01-25T14:04:44.100720, user,150
2018-01-25T14:04:44.103722, user,153
2018-01-25T14:04:44.105752, user,156
2018-01-25T14:04:44.108710, user,159
2018-01-25T14:04:44.110730, user,162
2018-01-25T14:04:44.113787, user,165
2018-01-25T14:04:44.116739, user,168
2018-01-25T14:04:44.119694, user,171
2018-01-25T14:04:44.122721, user,174
2018-01-25T14:04:44.124680, user,177
2018-01-25T14:04:44.127720, user,180
2018-01-25T14:04:44.130759, user,183
2018-01-25T14:04:44.133746, user,186
2018-01-25T14:04:44.137762, user,189
2018-01-25T14:04:44.141820, user,192
2018-01-25T14:04:44.145726, user,195
2018-01-25T14:04:44.151765, user,198
2018-01-25T14:04:44.173753, user,201
2018-01-25T14:04:45.312757, user,198
2018-01-25T14:04:45.326778, user,195
2018-01-25T14:04:45.340754, user,192
2018-01-25T14:04:45.365765, user,189
2018-01-25T14:04:45.423767, user,192
2018-01-25T14:04:45.434739, user,195
2018-01-25T14:04:45.443709, user,198
2018-01-25T14:04:45.458806, user,201
2018-01-25T14:04:45.546765, user,198
2018-01-25T14:04:45.558710, user,195
2018-01-25T14:04:45.570772, user,192
2018-01-25T14:04:45.670729, user,189
2018-01-25T14:04:46.710753, user,192
2018-01-25T14:04:46.805765, user,195
2018-01-25T14:04:46.883759, user,198
2018-01-25T14:04:46.994724, user,201
2018-01-25T14:04:47.063688, user,204
2018-01-25T14:04:47.130715, user,207
2018-01-25T14:04:47.186761, user,210
2018-01-25T14:04:47.265762, user,213
2018-01-25T14:04:47.332709, user,216
2018-01-25T14:04:47.392754, user,219
2018-01-25T14:04:47.444720, user,222
2018-01-25T14:04:47.817728, user,225
2018-01-25T14:04:47.825770, user,228
2018-01-25T14:04:47.837728, user,231
2018-01-25T14:04:48.099757, user,234
2018-01-25T14:04:48.107720, user,237
2018-01-25T14:04:48.118715, user,240
2018-01-25T14:04:48.376718, user,243
2018-01-25T14:04:48.392708, user,246
2018-01-25T14:04:49.695696, user,243
2018-01-25T14:04:49.715697, user,240
2018-01-25T14:04:49.728709, user,237
2018-01-25T14:04:49.737705, user,234
2018-01-25T14:04:49.745752, user,231
2018-01-25T14:04:49.755744, user,228
2018-01-25T14:04:49.762703, user,225
2018-01-25T14:04:49.774714, user,222
2018-01-25T14:04:49.783687, user,219
2018-01-25T14:04:49.794703, user,216
2018-01-25T14:04:49.800710, user,213
2018-01-25T14:04:49.808693, user,210
2018-01-25T14:04:49.815697, user,207
2018-01-25T14:04:49.821746, user,204
2018-01-25T14:04:49.826688, user,201
2018-01-25T14:04:49.834691, user,198
2018-01-25T14:04:49.839704, user,195
2018-01-25T14:04:49.845697, user,192
2018-01-25T14:04:49.851698, user,189
2018-01-25T14:04:49.856692, user,186
2018-01-25T14:04:49.863693, user,183
2018-01-25T14:04:49.870725, user,180
2018-01-25T14:04:49.875700, user,177
2018-01-25T14:04:49.882731, user,174
2018-01-25T14:04:49.888737, user,171
2018-01-25T14:04:49.898699, user,168
2018-01-25T14:04:49.905689, user,165
2018-01-25T14:04:49.912691, user,162
2018-01-25T14:04:49.918687, user,159
2018-01-25T14:04:49.925718, user,156
2018-01-25T14:04:49.932695, user,153
2018-01-25T14:04:49.936700, user,150
2018-01-25T14:04:49.945699, user,147
2018-01-25T14:04:49.952685, user,144
2018-01-25T14:04:49.958717, user,141
2018-01-25T14:04:49.966696, user,138
2018-01-25T14:04:49.973673, user,135
2018-01-25T14:04:49.979716, user,132
2018-01-25T14:04:49.986705, user,129
2018-01-25T14:04:49.992671, user,126
2018-01-25T14:04:50.000694, user,123
2018-01-25T14:04:50.007713, user,120
2018-01-25T14:04:50.013754, user,117
2018-01-25T14:04:50.020709, user,114
2018-01-25T14:04:50.027678, user,111
2018-01-25T14:04:50.033672, user,108
2018-01-25T14:04:50.039677, user,105
2018-01-25T14:04:50.047716, user,102
2018-01-25T14:04:50.055721, user,99
2018-01-25T14:04:50.062749, user,96
2018-01-25T14:04:50.070690, user,93
2018-01-25T14:04:50.077694, user,90
2018-01-25T14:04:50.087680, user,87
2018-01-25T14:04:50.097709, user,84
2018-01-25T14:04:50.107730, user,81
2018-01-25T14:04:50.116690, user,78
2018-01-25T14:04:50.127719, user,75
2018-01-25T14:04:50.137696, user,72
2018-01-25T14:04:50.148706, user,69
2018-01-25T14:04:50.162693, user,66
2018-01-25T14:04:50.325694, user,69
2018-01-25T14:04:50.336706, user,72
2018-01-25T14:04:50.346690, user,75
2018-01-25T14:04:50.355749, user,78
2018-01-25T14:04:50.363683, user,81
2018-01-25T14:04:50.370688, user,84
2018-01-25T14:04:50.377700, user,87
2018-01-25T14:04:50.384702, user,90
2018-01-25T14:04:50.390681, user,93
2018-01-25T14:04:50.397713, user,96
2018-01-25T14:04:50.403691, user,99
2018-01-25T14:04:50.410699, user,102
2018-01-25T14:04:50.416700, user,105
2018-01-25T14:04:50.422682, user,108
2018-01-25T14:04:50.428678, user,111
2018-01-25T14:04:50.435688, user,114
2018-01-25T14:04:50.440686, user,117
2018-01-25T14:04:50.448731, user,120
2018-01-25T14:04:50.454701, user,123
2018-01-25T14:04:50.463696, user,126
2018-01-25T14:04:50.472724, user,129
2018-01-25T14:04:50.479734, user,132
2018-01-25T14:04:50.490687, user,135
2018-01-25T14:04:50.503737, user,138
2018-01-25T14:04:50.524757, user,141
2018-01-25T14:04:50.708707, user,144
2018-01-25T14:04:50.719689, user,147
